id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,age76sq,exper,expersq,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,f1,f2,f3,f4,f5,f6,f7,f8,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
1134,1,1,0,1,13,8,24,576,5,25,9.0,0,8.0,0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.28599809,6.4422632,8,0,0,0,0,0,0,0,1,1,1,1.0,0,0.0,0.0,1,537.0,722.0,930.0,0,0,0,0.0,0.0,31.0,,6.0,6.0,6.0,1.0
1135,1,1,0,1,12,12,28,784,10,100,9.94,1,11.0,0,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.5366916,6.57562144,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,690.0,825.0,935.0,0,0,1,1.0,0.0,32.0,89.0,1.0,1.0,1.0,0.0
1139,1,1,0,1,12,12,28,784,10,100,12.0,0,16.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.2146081,6.18817484,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,500.0,560.0,575.0,0,0,0,0.0,0.0,36.0,81.0,6.0,6.0,6.0,1.0
1140,1,1,0,1,16,9,25,625,3,9,17.0,0,12.0,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,5.38169898,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0,1,,250.0,,0,0,1,1.0,0.0,33.0,111.0,6.0,6.0,6.0,1.0
1141,0,1,0,1,13,13,33,1089,14,196,3.0,0,12.0,0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.62007321,6.65145952,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,750.0,890.0,990.0,0,0,0,0.0,0.0,36.0,118.0,1.0,1.0,1.0,1.0
1142,0,1,0,1,17,13,29,841,6,36,8.0,0,16.0,0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.81673588,6.95198017,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,913.0,1202.0,1466.0,0,0,1,0.0,0.0,38.0,91.0,1.0,1.0,1.0,1.0
1143,0,1,0,1,16,11,27,729,5,25,8.0,0,16.0,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,90.0,385.0,0,0,1,1.0,0.0,47.0,126.0,6.0,6.0,6.0,1.0
1144,0,1,0,1,15,8,24,576,3,9,8.0,0,16.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.39692966,6.51696458,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,600.0,778.0,,0,0,0,0.0,1.0,19.0,,6.0,6.0,6.0,1.0
1145,0,1,0,1,16,9,24,576,2,4,12.0,0,12.0,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.35784227,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,577.0,,913.0,0,0,0,0.0,0.0,29.0,113.0,6.0,6.0,6.0,1.0
1146,0,1,0,1,12,11,26,676,8,64,8.0,0,12.0,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.39859493,6.50662857,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,601.0,770.0,831.0,0,0,0,0.0,0.0,38.0,121.0,1.0,1.0,1.0,1.0
1147,0,1,0,1,12,12,31,961,13,169,6.0,0,12.0,0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.35784227,6.48031126,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,577.0,750.0,938.0,0,0,0,0.0,0.0,36.0,102.0,1.0,1.0,1.0,1.0
1148,0,1,0,1,12,12,32,1024,14,196,9.94,1,6.0,0,346581,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.51767127,6.51051711,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,677.0,773.0,978.0,0,0,0,0.0,0.0,36.0,104.0,5.0,4.0,4.0,1.0
1149,0,1,0,1,11,7,24,576,7,49,9.0,0,10.0,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,0,0,1,0,0,1,1.0,0,0.0,0.0,1,,,577.0,0,0,0,0.0,0.0,29.0,,1.0,1.0,1.0,0.0
1150,0,1,0,1,18,12,27,729,3,9,9.0,0,10.0,0,405452,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.15909539,6.21808032,7,0,0,0,0,0,0,1,0,1,1,1.0,0,0.0,0.0,1,473.0,577.0,756.0,0,0,0,1.0,0.0,31.0,106.0,1.0,1.0,4.0,1.0
1152,0,1,0,1,14,8,24,576,4,16,8.0,0,12.0,0,720791,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.85793315,6.37495075,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,350.0,675.0,921.0,0,0,1,1.0,0.0,39.0,,1.0,1.0,1.0,1.0
1153,0,1,0,1,15,12,32,1024,11,121,9.0,0,12.0,0,716702,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.42971948,6.61133953,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,620.0,855.0,996.0,0,0,1,0.0,0.0,45.0,108.0,1.0,1.0,1.0,1.0
1154,0,1,0,1,16,9,24,576,2,4,12.0,0,12.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.9348942,5.54381782,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,378.0,294.0,417.0,0,0,0,0.0,0.0,41.0,108.0,6.0,6.0,6.0,0.0
1155,0,1,0,1,16,10,25,625,3,9,16.0,0,13.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.49306144,,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,243.0,,,0,0,0,0.0,0.0,51.0,121.0,6.0,6.0,6.0,1.0
1156,0,1,0,1,12,10,26,676,8,64,7.0,0,12.0,0,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.62007321,6.42268215,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,750.0,708.0,1028.0,0,0,0,0.0,0.0,,87.0,4.0,4.0,1.0,0.0
1158,0,1,0,1,18,15,30,900,6,36,12.0,0,14.0,0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.08904488,6.21808032,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,441.0,577.0,,0,0,0,0.0,0.0,35.0,107.0,1.0,1.0,1.0,1.0
1159,0,1,0,1,14,14,29,841,9,81,12.0,0,14.0,0,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.53378884,6.57319426,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,688.0,823.0,1031.0,0,0,0,0.0,0.0,43.0,112.0,6.0,6.0,6.0,1.0
1160,0,1,0,1,18,9,25,625,1,1,12.0,0,14.0,0,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.2166061,6.43809942,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,501.0,719.0,877.0,0,0,0,0.0,0.0,29.0,116.0,1.0,1.0,1.0,1.0
1161,0,1,0,1,12,12,29,841,11,121,12.0,0,12.0,0,520447,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.99146455,6.25716771,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,400.0,600.0,,0,0,0,0.0,0.0,36.0,115.0,6.0,6.0,6.0,1.0
1162,0,1,0,1,12,10,26,676,8,64,12.0,0,12.0,0,398393,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.88857246,6.84310081,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,981.0,1078.0,1272.0,0,0,0,0.0,0.0,39.0,107.0,1.0,1.0,1.0,1.0
1163,1,1,1,0,14,13,30,900,10,100,12.0,0,12.0,0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.47543272,,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,649.0,,1136.0,0,0,0,0.0,0.0,36.0,117.0,1.0,1.0,1.0,1.0
1168,1,1,1,0,12,12,32,1024,14,196,9.94,1,10.25,1,358351,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6.43775165,6.18100635,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,556.0,800.0,0,0,0,0.0,0.0,36.0,110.0,1.0,1.0,1.0,1.0
1169,1,1,1,0,16,13,28,784,6,36,12.0,0,11.0,0,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.56103067,6.4098888,5,0,0,0,0,1,0,0,0,1,1,1.0,0,0.0,0.0,0,707.0,699.0,801.0,0,0,1,0.0,0.0,35.0,97.0,1.0,1.0,1.0,1.0
1172,1,1,1,0,12,12,29,841,11,121,11.0,0,12.0,0,538123,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.94985646,6.90339797,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,1043.0,1145.0,1340.0,0,0,0,0.0,0.0,42.0,96.0,4.0,1.0,1.0,1.0
1173,1,1,1,0,12,11,27,729,9,81,8.0,0,8.0,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.63463336,6.57683283,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,761.0,826.0,1006.0,0,0,0,0.0,0.0,45.0,,1.0,1.0,1.0,1.0
1175,1,1,1,0,14,10,25,625,5,25,15.0,0,12.0,0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,34.0,105.0,4.0,4.0,4.0,1.0
1176,1,1,1,0,17,8,24,576,1,1,16.0,0,12.0,0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,5.7898272,2,0,1,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,63.0,376.0,513.0,0,0,1,0.0,0.0,22.0,,6.0,6.0,6.0,1.0
1177,1,1,1,0,13,9,25,625,6,36,14.0,0,12.0,0,360396,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,6.26149168,6.4041499,2,0,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,1,524.0,695.0,500.0,0,0,0,0.0,0.0,28.0,,1.0,4.0,4.0,1.0
1179,1,1,1,0,13,12,27,729,8,64,6.0,0,6.0,0,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.35437004,6.45328259,8,0,0,0,0,0,0,0,1,1,1,1.0,0,0.0,0.0,1,575.0,730.0,965.0,0,0,0,0.0,0.0,34.0,91.0,1.0,5.0,1.0,1.0
1180,1,1,1,0,14,11,26,676,6,36,9.94,1,6.0,0,99110,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6.76272951,,9,0,0,0,0,0,0,0,0,1,1,,0,,0.0,1,865.0,,,1,0,0,,0.0,31.0,97.0,6.0,,6.0,1.0
1181,1,1,1,0,12,12,31,961,13,169,11.0,0,13.0,0,177397,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,1,0,0,1,1,1.0,0,0.0,0.0,1,,,346.0,0,0,0,0.0,0.0,43.0,91.0,5.0,5.0,5.0,0.0
1183,1,1,1,0,12,12,28,784,10,100,12.0,0,8.0,0,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.56948142,6.57076117,5,0,0,0,0,1,0,0,0,1,1,1.0,0,0.0,0.0,1,713.0,821.0,1063.0,0,0,0,0.0,0.0,38.0,90.0,1.0,1.0,1.0,1.0
1184,1,1,1,0,16,12,27,729,5,25,7.0,0,8.0,0,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.51174533,6.59482972,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,673.0,841.0,918.0,0,0,0,0.0,0.0,,112.0,1.0,1.0,1.0,1.0
1185,1,1,1,0,12,9,25,625,7,49,7.0,0,8.0,0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.49526556,6.55108034,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,662.0,805.0,935.0,0,0,0,0.0,0.0,27.0,97.0,1.0,1.0,1.0,1.0
1186,1,1,1,0,14,13,29,841,9,81,11.0,0,8.0,0,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.29710932,,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,543.0,,,0,0,0,0.0,0.0,45.0,120.0,1.0,1.0,1.0,1.0
1187,1,1,1,0,13,10,25,625,6,36,12.0,0,12.0,0,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.26339826,6.29798971,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,525.0,625.0,875.0,0,0,1,1.0,0.0,40.0,109.0,6.0,6.0,6.0,1.0
1188,1,1,1,0,12,11,28,784,10,100,9.94,1,8.0,0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,6.46146818,6.51953198,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,640.0,780.0,492.0,0,0,0,1.0,0.0,36.0,,1.0,1.0,1.0,1.0
1189,1,1,1,0,12,9,26,676,8,64,9.94,1,8.0,0,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,5.69373214,5.51972027,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,297.0,287.0,500.0,0,0,0,0.0,1.0,26.0,,6.0,6.0,6.0,1.0
1191,1,1,1,0,8,8,33,1089,19,361,9.94,1,10.25,1,141996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.85329909,,9,0,0,0,0,0,0,0,0,1,1,,0,,,1,947.0,,,1,1,0,,,37.0,,5.0,,,0.0
1192,1,1,1,0,12,12,34,1156,16,256,8.0,0,9.0,0,141996,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.2146081,6.48031126,8,0,0,0,0,0,0,0,1,1,1,1.0,0,0.0,0.0,1,500.0,750.0,808.0,0,0,0,0.0,0.0,40.0,99.0,1.0,1.0,1.0,1.0
1202,1,1,1,0,13,9,25,625,6,36,5.0,0,7.0,0,96681,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6.42971948,6.30595788,8,0,0,0,0,0,0,0,1,1,1,1.0,0,0.0,0.0,1,620.0,630.0,320.0,0,0,0,1.0,1.0,43.0,,4.0,4.0,4.0,1.0
1203,1,1,1,0,12,8,25,625,7,49,9.94,1,10.0,0,96681,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,5.62401751,5.51272724,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,277.0,285.0,400.0,0,0,0,0.0,1.0,31.0,,1.0,5.0,1.0,
1205,0,1,1,0,10,9,26,676,10,100,5.0,0,8.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.48063892,5.53011898,8,0,0,0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,1,240.0,290.0,375.0,0,0,0,0.0,0.0,29.0,99.0,1.0,1.0,1.0,1.0
1206,0,1,1,0,10,8,25,625,9,81,5.0,0,8.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.48063892,5.53011898,8,0,0,0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,1,240.0,290.0,375.0,0,0,0,0.0,0.0,34.0,,6.0,6.0,6.0,1.0
1207,0,1,1,0,12,12,33,1089,15,225,9.94,1,10.25,1,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.13556489,6.12172974,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,462.0,524.0,563.0,0,0,0,0.0,0.0,32.0,85.0,1.0,1.0,1.0,1.0
1209,0,1,1,0,12,11,27,729,9,81,9.94,1,11.0,0,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.00141488,6.11406687,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,404.0,520.0,537.0,0,0,0,0.0,0.0,32.0,97.0,6.0,6.0,6.0,1.0
1210,0,1,1,0,12,10,25,625,7,49,9.94,1,11.0,0,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.10924758,6.76799334,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,450.0,1000.0,1083.0,0,0,0,0.0,0.0,40.0,95.0,1.0,1.0,1.0,1.0
1213,0,1,1,0,12,8,24,576,6,36,3.0,0,2.0,0,395512,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.52146092,,8,0,0,0,0,0,0,0,1,1,1,,0,,,1,250.0,,,1,1,0,,,28.0,,6.0,,,1.0
1215,0,1,1,0,11,8,26,676,9,81,9.94,1,9.0,0,450502,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.58892648,6.47630324,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,727.0,747.0,1000.0,0,0,0,0.0,0.0,23.0,,4.0,4.0,4.0,1.0
1216,0,1,1,0,12,8,24,576,6,36,9.94,1,9.0,0,439458,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.50279005,6.07484616,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,667.0,500.0,838.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,1.0
1221,0,1,1,0,13,11,29,841,10,100,10.0,0,11.0,0,150105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,0,0,1,0,1,1,,0,,,1,,,,1,1,0,,,31.0,,6.0,,,1.0
1224,0,1,1,0,12,11,28,784,10,100,9.94,1,6.0,0,117131,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.86901445,,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,962.0,,,0,0,0,0.0,0.0,31.0,80.0,4.0,1.0,1.0,1.0
1227,0,1,1,0,18,12,29,841,5,25,9.94,1,8.0,0,118387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,49.0,112.0,6.0,6.0,1.0,1.0
1228,0,1,1,0,14,11,27,729,7,49,9.94,1,8.0,0,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.62007321,6.74267553,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,750.0,975.0,930.0,0,0,0,0.0,0.0,44.0,126.0,6.0,6.0,6.0,1.0
1230,0,1,1,0,14,10,25,625,5,25,8.0,0,8.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.50279005,,8,0,0,0,0,0,0,0,1,0,1,,0,,,1,667.0,,,1,1,0,,,20.0,,6.0,,,1.0
1231,0,1,1,0,17,16,34,1156,11,121,8.0,0,12.0,0,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.53958596,6.50532903,6,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,1,692.0,769.0,1155.0,0,0,0,0.0,0.0,49.0,109.0,1.0,1.0,1.0,1.0
1233,0,1,1,0,12,8,25,625,7,49,6.0,0,12.0,0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.14203741,6.13122649,6,0,0,0,0,0,1,0,0,1,1,1.0,0,0.0,0.0,1,465.0,529.0,817.0,0,0,0,0.0,0.0,21.0,,1.0,1.0,1.0,1.0
1234,0,1,1,0,10,8,24,576,8,64,6.0,0,8.0,0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,1,1,1,,0,,,1,,,,1,1,0,,,26.0,,6.0,,,1.0
1235,0,1,1,0,12,12,30,900,12,144,9.94,1,10.25,1,150105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6.46302946,,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,641.0,,,0,0,0,0.0,0.0,38.0,,5.0,5.0,5.0,1.0
1236,0,1,1,0,11,10,29,841,12,144,9.94,1,11.0,0,150105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.56526497,5.96279665,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,710.0,447.0,548.0,0,0,0,0.0,0.0,22.0,86.0,1.0,1.0,5.0,1.0
1237,0,1,1,0,11,8,24,576,7,49,9.94,1,11.0,0,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,33.0,,1.0,1.0,1.0,1.0
1238,0,1,1,0,13,8,25,625,6,36,9.94,1,10.0,0,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6.05208917,5.94701278,9,0,0,0,0,0,0,0,0,1,1,1.0,0,0.0,,1,425.0,440.0,,0,1,0,0.0,,22.0,,6.0,6.0,,1.0
1243,0,1,1,0,12,11,27,729,9,81,12.0,0,12.0,0,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.72503364,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,833.0,,,0,0,0,0.0,0.0,46.0,112.0,1.0,1.0,1.0,1.0
1244,0,1,1,0,12,10,26,676,8,64,12.0,0,12.0,0,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.73009978,,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,308.0,,,0,0,1,0.0,0.0,41.0,98.0,1.0,1.0,1.0,1.0
1245,0,1,1,0,16,14,29,841,7,49,12.0,0,12.0,0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.43775165,5.88610403,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,625.0,414.0,622.0,0,0,0,0.0,0.0,48.0,119.0,4.0,4.0,4.0,1.0
1246,0,1,1,0,16,13,32,1024,10,100,13.0,0,16.0,0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.27378632,,1,1,0,0,0,0,0,0,0,0,1,,0,,,1,1442.0,,,1,1,0,,,26.0,,1.0,,,1.0
1247,0,1,1,0,15,11,26,676,5,25,11.0,0,12.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,6,0,0,0,0,0,1,0,0,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,43.0,139.0,1.0,1.0,1.0,1.0
1248,0,1,1,0,16,10,25,625,3,9,12.0,0,12.0,0,400440,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.51174533,6.44087719,3,0,0,1,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,673.0,721.0,841.0,0,0,0,0.0,0.0,38.0,102.0,1.0,1.0,1.0,1.0
1249,0,1,1,0,13,8,24,576,5,25,12.0,0,12.0,0,400440,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,5.94245697,3,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0.0,1,,438.0,540.0,0,0,0,0.0,0.0,32.0,,6.0,6.0,1.0,1.0
1250,0,1,1,0,17,13,28,784,5,25,14.0,0,14.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.20489251,6.44087719,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1346.0,721.0,1202.0,0,0,0,0.0,0.0,46.0,,1.0,1.0,1.0,1.0
1251,0,1,1,0,17,12,33,1089,10,100,12.0,0,10.0,0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.99146455,,5,0,0,0,0,1,0,0,0,0,1,1.0,0,0.0,0.0,1,400.0,,400.0,0,0,0,0.0,0.0,41.0,128.0,4.0,4.0,2.0,1.0
1252,0,1,1,0,9,9,34,1156,19,361,12.0,0,10.25,1,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.24997524,,5,0,0,0,0,1,0,0,0,0,0,,0,,0.0,1,518.0,,750.0,1,0,0,,0.0,38.0,82.0,1.0,,1.0,1.0
1253,0,1,1,0,14,10,26,676,6,36,16.0,0,16.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.12249281,,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,456.0,,1200.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,1.0
1255,0,1,1,0,17,16,33,1089,10,100,12.0,0,12.0,0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.01371516,5.88126141,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,0.0,1,409.0,412.0,430.0,0,0,0,0.0,0.0,42.0,113.0,1.0,1.0,1.0,1.0
1256,0,1,1,0,18,17,34,1156,10,100,5.0,0,9.0,0,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.32614947,6.67697394,8,0,0,0,0,0,0,0,1,0,1,1.0,0,0.0,0.0,1,559.0,913.0,769.0,0,0,0,0.0,0.0,45.0,105.0,6.0,6.0,6.0,1.0
1258,0,1,1,0,12,7,24,576,6,36,10.0,0,9.0,0,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.43807931,5.43996788,7,0,0,0,0,0,0,1,0,1,1,1.0,0,0.0,0.0,1,230.0,265.0,,0,0,0,0.0,0.0,32.0,,1.0,1.0,1.0,1.0
1260,1,1,1,0,17,11,27,729,4,16,18.0,0,18.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6.93342303,6.62412297,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1026.0,866.0,962.0,0,0,1,1.0,1.0,46.0,124.0,6.0,6.0,6.0,1.0
1261,1,1,1,0,18,17,31,961,7,49,16.0,0,18.0,0,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,6.62296756,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,,865.0,1543.0,0,0,1,0.0,0.0,49.0,125.0,6.0,6.0,6.0,1.0
1262,1,1,1,0,12,11,27,729,9,81,13.0,0,13.0,0,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.98656646,,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,0.0,1,1082.0,,801.0,0,0,0,0.0,0.0,48.0,,1.0,1.0,1.0,1.0
1263,1,1,1,0,14,8,24,576,4,16,13.0,0,13.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7.09174212,6.95198017,1,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,1,1202.0,1202.0,,0,1,0,0.0,,39.0,94.0,1.0,4.0,,1.0
1264,1,1,1,0,17,11,25,625,2,4,9.94,1,12.0,0,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5.79605775,5.99580295,4,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,1,329.0,462.0,587.0,0,0,0,0.0,0.0,40.0,117.0,1.0,1.0,1.0,1.0
